# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=8
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=110970316
# chain_id=2
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,mu
-9.72189,0.757198,1.03614,2,3,0,0.317843
-9.76244,0.990186,1.03614,1,1,0,0.310995
-9.51843,1,1.03614,1,1,0,0.35496
-9.51843,0.822212,1.03614,1,1,0,0.35496
-9.58415,0.984144,1.03614,1,1,0,0.342408
-8.89027,0.972353,1.03614,2,3,0,0.65966
-8.95539,0.994763,1.03614,2,3,0,0.704893
-8.97821,0.941017,1.03614,2,3,0,0.504404
-9.09746,0.971413,1.03614,1,1,0,0.458215
-8.88722,0.999605,1.03614,2,3,0,0.564208
-9.37983,0.86763,1.03614,2,3,0,0.836973
-9.16862,1,1.03614,1,1,0,0.784272
-8.97393,0.959863,1.03614,2,3,0,0.506442
-8.99554,0.994757,1.03614,1,1,0,0.496519
-9.19705,0.952173,1.03614,1,1,0,0.428416
-9.25976,0.899156,1.03614,2,3,0,0.808737
-10.0795,0.939746,1.03614,2,3,0,0.95862
-12.9685,0.495288,1.03614,1,1,0,1.25069
-8.96002,0.987595,1.03614,2,3,0,0.70731
-9.2201,0.938705,1.03614,1,1,0,0.798483
-9.60592,0.910434,1.03614,1,1,0,0.882295
-9.60592,0.68613,1.03614,1,1,0,0.882295
-9.06749,1,1.03614,1,1,0,0.752271
-9.2594,0.954398,1.03614,1,1,0,0.808647
-9.22918,1,1.03614,1,1,0,0.800879
-8.86672,0.995354,1.03614,2,3,0,0.60146
-8.86599,0.999998,1.03614,2,3,0,0.607953
-9.11867,0.939959,1.03614,2,3,0,0.4514
-8.87881,0.987916,1.03614,2,3,0,0.646207
-8.88363,0.980368,1.03614,2,3,0,0.568278
-9.75041,0.82378,1.03614,2,3,0,0.313009
-9.03875,0.999595,1.03614,2,3,0,0.478909
-9.33234,0.931086,1.03614,1,1,0,0.394426
-9.29858,1,1.03614,1,1,0,0.402387
-9.40434,0.974606,1.03614,1,1,0,0.378359
-9.08542,0.926458,1.03614,2,3,0,0.75845
-9.49761,0.904613,1.03614,1,1,0,0.861605
-9.28455,1,1.03614,1,1,0,0.814887
-9.37459,0.99278,1.03614,2,3,0,0.835814
-8.88248,0.980618,1.03614,2,3,0,0.569677
-8.90562,0.988371,1.03614,2,3,0,0.673318
-8.9109,0.987866,1.03614,2,3,0,0.543301
-8.86721,0.998929,1.03614,2,3,0,0.599034
-9.0183,0.960806,1.03614,2,3,0,0.733742
-8.86805,0.999484,1.03614,2,3,0,0.624881
-8.872,0.998675,1.03614,2,3,0,0.634949
-8.98899,0.966281,1.03614,2,3,0,0.499433
-9.01149,0.962803,1.03614,2,3,0,0.730954
-8.95667,0.972434,1.03614,2,3,0,0.515104
-9.02273,0.654447,1.03614,2,3,0,0.735526
-9.13953,0.925562,1.03614,2,3,0,0.44497
-9.18915,0.919128,1.03614,2,3,0,0.790075
-9.26776,0.830962,1.03614,2,3,0,0.409932
-9.09906,1,1.03614,1,1,0,0.457691
-9.17373,0.786791,1.03614,2,3,0,0.785733
-9.17373,0.83541,1.03614,1,1,0,0.785733
-9.15152,1,1.03614,1,1,0,0.779289
-10.7305,0.590557,1.03614,2,3,0,0.178634
-8.87379,0.992861,1.03614,2,3,0,0.582312
-9.01716,0.958641,1.03614,2,3,0,0.733279
-8.86729,0.999456,1.03614,2,3,0,0.621994
-8.91723,0.990798,1.03614,2,3,0,0.68194
-8.88851,0.993321,1.03614,2,3,0,0.657839
-8.96778,0.986879,1.03614,2,3,0,0.711229
-9.37596,0.862112,1.03614,2,3,0,0.384557
-9.4098,0.879609,1.03614,2,3,0,0.843487
-10.6065,0.747479,1.03614,1,1,0,1.02743
-9.88488,1,1.03614,2,3,0,0.929467
-8.87519,0.996359,1.03614,2,3,0,0.640753
-8.89738,0.990727,1.03614,2,3,0,0.554277
-8.97688,0.980849,1.03614,1,1,0,0.505031
-9.0435,0.689153,1.03614,2,3,0,0.743559
-9.51035,0.892668,1.03614,1,1,0,0.864127
-9.05398,1,1.03614,1,1,0,0.747433
-8.86627,0.99773,1.03614,2,3,0,0.604507
-8.86627,0.795926,1.03614,2,3,0,0.604507
-8.87953,0.997068,1.03614,2,3,0,0.573469
-8.87671,1,1.03614,1,1,0,0.577522
-8.8734,0.984935,1.03614,2,3,0,0.637648
-8.87893,0.998656,1.03614,1,1,0,0.646371
-8.88317,0.984913,1.03614,2,3,0,0.568832
-8.86702,0.999073,1.03614,2,3,0,0.620734
-9.12742,0.940234,1.03614,2,3,0,0.772001
-9.0558,1,1.03614,1,1,0,0.748094
-8.87177,0.995273,1.03614,2,3,0,0.634491
-9.19302,0.956632,1.03614,2,3,0,0.429526
-8.97032,1,1.03614,2,3,0,0.508193
-9.11889,0.929064,1.03614,2,3,0,0.769343
-8.97331,1,1.03614,1,1,0,0.713933
-9.00352,0.914591,1.03614,2,3,0,0.493071
-9.25006,0.980601,1.03614,2,3,0,0.414396
-9.12708,0.939212,1.03614,2,3,0,0.448776
-8.88767,1,1.03614,2,3,0,0.656943
-8.90696,0.853075,1.03614,2,3,0,0.546302
-8.89618,0.961527,1.03614,2,3,0,0.665315
-8.88521,0.939568,1.03614,2,3,0,0.566442
-9.25233,0.95484,1.03614,2,3,0,0.806857
-9.486,0.981584,1.03614,2,3,0,0.859286
-11.1469,0.667685,1.03614,1,1,0,1.08781
-9.59275,1,1.03614,1,1,0,0.879866
-9.02733,0.929811,1.03614,2,3,0,0.483326
-9.17692,0.964274,1.03614,1,1,0,0.434035
-9.1864,0.997697,1.03614,1,1,0,0.431367
-9.13076,0.907077,1.03614,2,3,0,0.773032
-8.99532,1,1.03614,1,1,0,0.724055
-9.25118,0.89391,1.03614,2,3,0,0.414111
-9.1757,1,1.03614,1,1,0,0.43438
-9.95601,0.942381,1.03614,2,3,0,0.280257
-8.8963,1,1.03614,2,3,0,0.665428
-9.08563,0.965454,1.03614,2,3,0,0.758522
-9.48264,0.96932,1.03614,2,3,0,0.858611
-9.21247,1,1.03614,1,1,0,0.796446
-8.96689,0.966743,1.03614,2,3,0,0.710791
-8.96689,0.630763,1.03614,2,3,0,0.710791
-8.94618,0.977554,1.03614,2,3,0,0.520782
-9.65133,0.799386,1.03614,2,3,0,0.890515
-9.66238,0.999105,1.03614,2,3,0,0.892481
-10.7908,0.759995,1.03614,1,1,0,1.04896
-9.19111,0.998585,1.03614,2,3,0,0.790619
-8.99427,1,1.03614,1,1,0,0.723595
-8.952,1,1.03614,1,1,0,0.703086
-8.87563,0.995214,1.03614,2,3,0,0.64147
-8.88118,0.99563,1.03614,2,3,0,0.571297
-8.86769,0.999135,1.03614,2,3,0,0.597077
-8.86769,0.966886,1.03614,2,3,0,0.597077
-10.3571,0.685243,1.03614,2,3,0,0.996398
-10.9931,0.856684,1.03614,1,1,0,1.07144
-11.9479,0.792785,1.03614,1,1,0,1.16535
-12.249,0.929386,1.03614,1,1,0,1.19183
-9.41796,0.997305,1.03614,2,3,0,0.84523
-8.86934,1,1.03614,2,3,0,0.591876
-8.86934,0.836087,1.03614,2,3,0,0.591876
-8.95561,0.975565,1.03614,2,3,0,0.705012
-12.101,0.504248,1.03614,2,3,0,1.17898
-10.3594,1,1.03614,2,3,0,0.9967
-8.91764,0.995893,1.03614,2,3,0,0.682223
-9.88939,0.887472,1.03614,2,3,0,0.290502
-9.8932,0.999074,1.03614,1,1,0,0.289907
-9.19833,1,1.03614,1,1,0,0.428065
-8.88662,0.999272,1.03614,2,3,0,0.564865
-8.88662,0.845942,1.03614,2,3,0,0.564865
-8.98738,0.965088,1.03614,2,3,0,0.72051
-9.04349,0.986445,1.03614,1,1,0,0.743554
-9.07593,0.947532,1.03614,2,3,0,0.465462
-8.87291,0.999412,1.03614,2,3,0,0.583935
-8.92297,0.990529,1.03614,2,3,0,0.534833
-8.90503,1,1.03614,1,1,0,0.547823
-9.63501,0.870303,1.03614,2,3,0,0.333085
-9.13249,0.923576,1.03614,2,3,0,0.447112
-9.13249,0.877214,1.03614,1,1,0,0.447112
-9.0298,1,1.03614,1,1,0,0.482358
-9.04247,0.954909,1.03614,2,3,0,0.743172
-9.17381,0.968562,1.03614,1,1,0,0.785758
-8.8868,0.999356,1.03614,2,3,0,0.656001
-8.88375,0.995783,1.03614,2,3,0,0.652539
-8.92571,0.987219,1.03614,2,3,0,0.68763
-9.13533,0.924055,1.03614,2,3,0,0.446245
-9.13533,0.701215,1.03614,2,3,0,0.446245
-9.61837,0.858223,1.03614,2,3,0,0.3361
-10.0036,0.910566,1.03614,1,1,0,0.27313
-10.0036,0.855274,1.03614,1,1,0,0.27313
-9.97734,1,1.03614,1,1,0,0.277043
-8.86629,1,1.03614,2,3,0,0.604394
-8.88239,0.99641,1.03614,2,3,0,0.569779
-8.94887,0.988629,1.03614,2,3,0,0.51929
-8.88266,0.993408,1.03614,2,3,0,0.569448
-9.28263,0.917842,1.03614,2,3,0,0.406256
-9.57799,0.930686,1.03614,1,1,0,0.343559
-8.87042,0.994043,1.03614,2,3,0,0.589175
-8.87718,0.998355,1.03614,1,1,0,0.576808
-8.88234,0.998747,1.03614,1,1,0,0.569847
-8.87286,0.900289,1.03614,2,3,0,0.636654
-8.87286,0.886893,1.03614,2,3,0,0.636654
-8.87286,0.916838,1.03614,2,3,0,0.636654
-8.86974,1,1.03614,1,1,0,0.62984
-8.86736,1,1.03614,1,1,0,0.622288
-8.88003,0.997526,1.03614,2,3,0,0.647872
-8.88517,0.99459,1.03614,2,3,0,0.566488
-8.87093,0.790764,1.03614,2,3,0,0.63268
-8.94964,0.983789,1.03614,2,3,0,0.701806
-8.86596,0.99938,1.03614,2,3,0,0.608816
-9.10718,0.942396,1.03614,2,3,0,0.455055
-8.96418,0.965134,1.03614,2,3,0,0.709431
-8.91917,0.982696,1.03614,2,3,0,0.537396
-9.83031,0.827402,1.03614,2,3,0,0.29987
-9.00886,0.999066,1.03614,2,3,0,0.490817
-8.88856,0.987625,1.03614,2,3,0,0.657889
-8.9082,0.852916,1.03614,2,3,0,0.545342
-9.70885,0.845264,1.03614,2,3,0,0.320079
-9.56885,0.845311,1.03614,2,3,0,0.875396
-8.98381,1,1.03614,2,3,0,0.501796
-9.09118,0.974223,1.03614,1,1,0,0.460292
-9.08655,1,1.03614,2,3,0,0.461842
-8.8934,0.983333,1.03614,2,3,0,0.662727
-8.87875,0.995509,1.03614,2,3,0,0.574553
-8.9649,0.971701,1.03614,2,3,0,0.709794
-8.9649,0.967009,1.03614,1,1,0,0.709794
-8.89217,1,1.03614,1,1,0,0.661547
-8.90179,0.962287,1.03614,2,3,0,0.550469
-9.93373,0.876269,1.03614,2,3,0,0.937027
-10.9235,0.786069,1.03614,1,1,0,1.06382
-10.1075,1,1.03614,2,3,0,0.962605
-10.1075,0.825238,1.03614,1,1,0,0.962605
-10.1075,0.864288,1.03614,1,1,0,0.962605
-8.89826,0.958455,1.03614,2,3,0,0.5535
-9.02215,0.955143,1.03614,2,3,0,0.735293
-8.94396,1,1.03614,2,3,0,0.69865
-8.91022,1,1.03614,1,1,0,0.676865
-8.89573,0.931374,1.03614,2,3,0,0.555762
-9.03773,0.975118,1.03614,2,3,0,0.479298
-8.97415,0.967483,1.03614,2,3,0,0.714336
-8.86778,0.996887,1.03614,2,3,0,0.596765
-8.86608,0.999887,1.03614,2,3,0,0.614202
-8.87339,0.75668,1.03614,2,3,0,0.583034
-8.86639,0.999604,1.03614,2,3,0,0.617085
-9.9641,0.849592,1.03614,2,3,0,0.279034
-8.88776,0.99653,1.03614,2,3,0,0.563627
-8.89567,0.969224,1.03614,2,3,0,0.664852
-8.90634,0.959195,1.03614,2,3,0,0.546791
-8.88443,0.994593,1.03614,2,3,0,0.567342
-9.05223,0.947973,1.03614,2,3,0,0.746795
-8.88376,0.999692,1.03614,2,3,0,0.652543
-9.53207,0.866999,1.03614,2,3,0,0.868369
-9.43042,1,1.03614,1,1,0,0.847867
-9.10908,0.920993,1.03614,2,3,0,0.454444
-9.58979,0.889663,1.03614,1,1,0,0.341359
-9.16082,1,1.03614,1,1,0,0.438657
-9.16082,0.932887,1.03614,1,1,0,0.438657
-9.18454,0.994249,1.03614,1,1,0,0.431887
-9.85429,0.849686,1.03614,1,1,0,0.296035
-9.13846,0.897378,1.03614,2,3,0,0.775379
-9.10405,1,1.03614,1,1,0,0.764607
-9.03933,0.795778,1.03614,2,3,0,0.478689
-9.31297,0.935615,1.03614,1,1,0,0.398957
-9.05893,0.935891,1.03614,2,3,0,0.749223
-9.03043,0.956478,1.03614,2,3,0,0.482113
-9.01512,1,1.03614,2,3,0,0.488227
-9.09562,0.667396,1.03614,2,3,0,0.761854
-8.9387,1,1.03614,1,1,0,0.695618
-9.63439,0.803649,1.03614,2,3,0,0.333196
-11.0355,0.903742,1.03614,2,3,0,0.144666
-9.53654,1,1.03614,1,1,0,0.351442
-10.0502,0.882563,1.03614,1,1,0,0.266292
-10.4657,0.903884,1.03614,1,1,0,0.210466
-9.75735,1,1.03614,1,1,0,0.311846
-11.0486,0.910165,1.03614,2,3,0,0.143268
-9.6709,1,1.03614,1,1,0,0.326689
-9.02961,1,1.03614,2,3,0,0.738241
-8.87785,1,1.03614,2,3,0,0.575829
-9.80252,0.880529,1.03614,2,3,0,0.916298
-8.8979,0.964169,1.03614,2,3,0,0.553813
-8.90649,0.975609,1.03614,2,3,0,0.674
-8.89132,0.91457,1.03614,2,3,0,0.559967
-9.488,0.880201,1.03614,2,3,0,0.360987
-8.91552,1,1.03614,2,3,0,0.680736
-8.93485,0.99531,1.03614,1,1,0,0.693331
-9.03685,0.975499,1.03614,1,1,0,0.741037
-9.3017,0.881894,1.03614,2,3,0,0.401638
-9.61683,0.858633,1.03614,2,3,0,0.336381
-9.97019,0.917649,1.03614,1,1,0,0.278116
-9.33662,1,1.03614,1,1,0,0.393439
-9.43565,0.976202,1.03614,1,1,0,0.37171
-9.22769,1,1.03614,1,1,0,0.420187
-8.97877,1,1.03614,2,3,0,0.50414
-8.97107,1,1.03614,1,1,0,0.507829
-10.1193,0.702241,1.03614,2,3,0,0.964283
-8.95389,0.997437,1.03614,2,3,0,0.704096
-8.86978,0.999775,1.03614,2,3,0,0.629949
-10.8659,0.756178,1.03614,2,3,0,0.163237
-9.74957,1,1.03614,1,1,0,0.313151
-8.92162,0.954857,1.03614,2,3,0,0.684941
-8.87021,1,1.03614,2,3,0,0.589663
-8.86628,0.890636,1.03614,2,3,0,0.616226
-8.89589,0.994824,1.03614,2,3,0,0.665057
-8.86718,0.999922,1.03614,2,3,0,0.621515
-9.85546,0.856534,1.03614,2,3,0,0.924826
-9.26618,1,1.03614,1,1,0,0.810348
-10.2848,0.780564,1.03614,1,1,0,0.986922
-9.806,1,1.03614,2,3,0,0.916866
-9.11399,1,1.03614,1,1,0,0.767797
-9.05275,1,1.03614,1,1,0,0.746984
-9.00332,0.84203,1.03614,2,3,0,0.493155
-9.36604,0.915563,1.03614,1,1,0,0.386764
-8.866,1,1.03614,2,3,0,0.607784
-9.54009,0.90065,1.03614,2,3,0,0.350758
-9.05483,1,1.03614,2,3,0,0.472931
-9.05483,0.613567,1.03614,2,3,0,0.472931
-9.31504,0.938676,1.03614,1,1,0,0.398468
-10.4685,0.918459,1.03614,2,3,0,0.210113
-9.34711,1,1.03614,1,1,0,0.391036
-9.23403,0.737695,1.03614,2,3,0,0.802148
-10.0094,0.828143,1.03614,1,1,0,0.9484
-9.19877,1,1.03614,1,1,0,0.79273
-9.23091,0.911773,1.03614,2,3,0,0.419341
-13.3309,0.661693,1.03614,2,3,0,1.27837
-14.8095,0.697949,1.03614,1,1,0,1.38109
-10.9155,1,1.03614,1,1,0,1.06295
-10.9118,1,1.03614,3,7,0,0.158135
-9.25223,0.998926,1.03614,2,3,0,0.413842
-9.42488,0.890652,1.03614,2,3,0,0.373975
-9.33229,1,1.03614,1,1,0,0.394438
-9.26342,1,1.03614,1,1,0,0.411016
-8.88611,0.981176,1.03614,2,3,0,0.655247
-8.89983,0.91072,1.03614,2,3,0,0.552133
-9.4906,0.892076,1.03614,2,3,0,0.360467
-9.57279,0.980209,1.03614,1,1,0,0.344536
-10.9236,0.719987,1.03614,1,1,0,0.156838
-9.85452,1,1.03614,1,1,0,0.295998
-8.86788,0.996012,1.03614,2,3,0,0.59638
-8.92331,0.984365,1.03614,2,3,0,0.686063
-9.33972,0.872538,1.03614,2,3,0,0.392725
-8.86773,0.9974,1.03614,2,3,0,0.596955
-8.98078,0.969788,1.03614,2,3,0,0.717477
-8.87678,0.992427,1.03614,2,3,0,0.577418
-9.0616,0.962124,1.03614,2,3,0,0.470492
-9.08416,0.946296,1.03614,2,3,0,0.758025
-9.22475,0.925941,1.03614,2,3,0,0.799714
-10.4575,0.638136,1.03614,2,3,0,0.211487
-10.6803,0.947257,1.03614,1,1,0,0.184486
-9.14335,0.998342,1.03614,2,3,0,0.443822
-9.38338,0.865715,1.03614,2,3,0,0.837754
-9.38452,0.99996,1.03614,3,7,0,0.382669
-9.36845,1,1.03614,1,1,0,0.386225
-9.47016,0.859838,1.03614,2,3,0,0.856086
-9.27361,1,1.03614,1,1,0,0.812196
-8.86598,0.998223,1.03614,2,3,0,0.612431
-8.86674,0.999848,1.03614,2,3,0,0.619285
-10.2199,0.71941,1.03614,2,3,0,0.978202
-8.91156,0.996245,1.03614,2,3,0,0.67787
-9.71111,0.846422,1.03614,2,3,0,0.900984
-9.13227,0.921281,1.03614,2,3,0,0.773493
-9.20813,0.993906,1.03614,2,3,0,0.795276
-9.65547,0.896913,1.03614,1,1,0,0.891254
-8.95863,0.945038,1.03614,2,3,0,0.514083
-11.0925,0.542895,1.03614,2,3,0,1.08209
-9.09293,0.996542,1.03614,2,3,0,0.760963
-9.08865,1,1.03614,1,1,0,0.759538
-9.11823,0.921156,1.03614,3,7,0,0.451539
-9.16803,0.912596,1.03614,2,3,0,0.784104
-8.97249,1,1.03614,1,1,0,0.713539
-8.94342,0.896981,1.03614,2,3,0,0.522335
-8.95774,0.975507,1.03614,2,3,0,0.706126
-9.02525,0.983713,1.03614,1,1,0,0.736527
-8.87858,0.990429,1.03614,2,3,0,0.574791
-8.9624,0.984381,1.03614,2,3,0,0.512145
-8.88362,0.999944,1.03614,2,3,0,0.568292
-8.88586,0.999455,1.03614,1,1,0,0.565708
-8.88062,1,1.03614,1,1,0,0.572023
-8.8992,0.992658,1.03614,2,3,0,0.552674
-8.8992,0.888369,1.03614,2,3,0,0.552674
-8.86875,1,1.03614,2,3,0,0.627109
-9.18596,0.947302,1.03614,2,3,0,0.789185
-11.5465,0.648178,1.03614,2,3,0,1.12795
-10.4037,1,1.03614,2,3,0,1.00239
-10.9584,0.957936,1.03614,2,3,0,1.06766
-10.1011,1,1.03614,1,1,0,0.961695
-8.96696,0.997708,1.03614,2,3,0,0.710821
-8.9234,1,1.03614,1,1,0,0.686127
-9.16191,0.941276,1.03614,2,3,0,0.782334
-9.75588,0.865492,1.03614,1,1,0,0.908582
-9.1371,0.901486,1.03614,2,3,0,0.445706
-9.35712,0.982632,1.03614,2,3,0,0.388765
-10.2393,0.806899,1.03614,1,1,0,0.239838
-9.85607,1,1.03614,1,1,0,0.295752
-8.92657,0.963977,1.03614,2,3,0,0.53249
-9.81201,0.767131,1.03614,2,3,0,0.917843
-9.77544,1,1.03614,1,1,0,0.911841
-10.6986,0.932969,1.03614,2,3,0,1.03832
-8.90626,0.964871,1.03614,2,3,0,0.673825
-8.88634,0.843382,1.03614,2,3,0,0.565175
-8.88634,0.843853,1.03614,2,3,0,0.565175
-9.20325,0.909648,1.03614,2,3,0,0.793952
-9.27484,0.867381,1.03614,2,3,0,0.408174
-9.0662,1,1.03614,1,1,0,0.468858
-9.14877,0.717298,1.03614,2,3,0,0.778473
-8.88438,0.999396,1.03614,2,3,0,0.653277
-8.90594,0.80823,1.03614,2,3,0,0.547102
-8.87,0.999937,1.03614,2,3,0,0.590168
-9.52256,0.910615,1.03614,2,3,0,0.866519
-9.98671,0.893252,1.03614,1,1,0,0.945034
-8.91082,0.997055,1.03614,2,3,0,0.677319
-8.8847,1,1.03614,1,1,0,0.653644
-9.01677,0.975309,1.03614,2,3,0,0.733121
-9.2331,0.948746,1.03614,1,1,0,0.801905
-9.08551,0.945967,1.03614,2,3,0,0.75848
-10.1552,0.692033,1.03614,2,3,0,0.251358
-11.8098,0.668706,1.03614,1,1,0,0.0678954
-10.471,1,1.03614,2,3,0,0.209799
-8.91991,0.940723,1.03614,2,3,0,0.683784
-10.3813,0.730165,1.03614,2,3,0,0.999513
-9.27251,1,1.03614,1,1,0,0.811924
-9.86959,0.864838,1.03614,1,1,0,0.927062
-8.86885,0.99574,1.03614,2,3,0,0.627403
-9.27991,0.897496,1.03614,2,3,0,0.406923
-9.20064,1,1.03614,1,1,0,0.427435
-9.95287,0.832809,1.03614,1,1,0,0.280732
-9.66701,1,1.03614,1,1,0,0.327375
-9.60786,1,1.03614,1,1,0,0.338022
-10.4792,0.809029,1.03614,1,1,0,0.208781
-9.01782,0.997311,1.03614,2,3,0,0.487127
-8.92247,0.982532,1.03614,2,3,0,0.535163
-8.86594,0.999751,1.03614,2,3,0,0.609914
-8.93394,0.983239,1.03614,2,3,0,0.692781
-9.04683,0.972917,1.03614,1,1,0,0.744801
-9.04843,0.999611,1.03614,1,1,0,0.745394
-9.01749,0.947859,1.03614,2,3,0,0.48726
-10.6454,0.726273,1.03614,2,3,0,0.188605
-8.92175,0.936714,1.03614,2,3,0,0.685026
-8.9018,0.896301,1.03614,2,3,0,0.550465
-8.93098,0.992927,1.03614,1,1,0,0.529704
-9.5436,0.879559,1.03614,2,3,0,0.350081
-9.44371,0.876237,1.03614,2,3,0,0.850647
-8.9498,1,1.03614,2,3,0,0.518781
-8.86759,0.998422,1.03614,2,3,0,0.59748
-9.16922,0.956894,1.03614,2,3,0,0.784444
-9.15722,1,1.03614,1,1,0,0.780965
-9.14333,0.932045,1.03614,2,3,0,0.443828
-9.35928,0.948833,1.03614,1,1,0,0.388278
-8.98758,0.948085,1.03614,2,3,0,0.720603
-9.02119,0.997286,1.03614,2,3,0,0.734908
-9.05294,0.951041,1.03614,2,3,0,0.473621
-9.10636,0.855441,1.03614,2,3,0,0.765354
-9.34987,0.942495,1.03614,1,1,0,0.830268
-9.00277,1,1.03614,1,1,0,0.727282
-9.09425,0.977997,1.03614,1,1,0,0.761399
-8.9902,0.960893,1.03614,2,3,0,0.498889
-8.9902,0.676324,1.03614,2,3,0,0.498889
-8.9902,0.459251,1.03614,2,3,0,0.498889
-8.90359,0.984514,1.03614,2,3,0,0.671683
-9.0659,0.972171,1.03614,2,3,0,0.75171
-9.45241,0.84453,1.03614,2,3,0,0.368224
-9.356,1,1.03614,1,1,0,0.389019
-9.02749,0.939749,1.03614,2,3,0,0.73741
-9.02856,0.947643,1.03614,3,7,0,0.482844
-8.91528,1,1.03614,1,1,0,0.540111
-8.91528,0.907553,1.03614,2,3,0,0.540111
-8.8919,0.829491,1.03614,2,3,0,0.661277
-9.68975,0.901563,1.03614,2,3,0,0.323388
-9.68975,0.879925,1.03614,1,1,0,0.323388
-8.8854,0.997488,1.03614,2,3,0,0.566224
-9.28402,0.890389,1.03614,2,3,0,0.814757
-9.36131,0.883601,1.03614,2,3,0,0.387822
-8.87775,0.983621,1.03614,2,3,0,0.644708
-8.86621,0.999964,1.03614,2,3,0,0.615563
-9.41714,0.870553,1.03614,2,3,0,0.375618
-9.65878,0.942925,1.03614,1,1,0,0.328832
-8.86613,1,1.03614,2,3,0,0.614758
-8.93883,0.981487,1.03614,2,3,0,0.52498
-9.55149,0.888666,1.03614,2,3,0,0.348571
-9.55149,0.670984,1.03614,1,1,0,0.348571
-9.07084,1,1.03614,1,1,0,0.467228
-10.6925,0.844161,1.03614,2,3,0,1.03761
-9.49384,1,1.03614,1,1,0,0.860855
-9.18522,1,1.03614,1,1,0,0.788977
-8.89151,1,1.03614,2,3,0,0.559779
-8.87557,0.99632,1.03614,2,3,0,0.641363
-8.8732,0.997871,1.03614,2,3,0,0.583398
-8.93312,0.980826,1.03614,2,3,0,0.692282
-10.0973,0.785116,1.03614,2,3,0,0.961156
-10.3606,0.97932,1.03614,2,3,0,0.996854
-11.4341,0.923408,1.03614,2,3,0,1.11698
-9.02387,1,1.03614,2,3,0,0.484695
-8.88768,0.987335,1.03614,2,3,0,0.656956
-9.14189,0.970306,1.03614,2,3,0,0.444259
-8.96699,1,1.03614,1,1,0,0.509835
-8.904,1,1.03614,2,3,0,0.548654
-8.87614,1,1.03614,2,3,0,0.5784
-11.0033,0.575099,1.03614,2,3,0,1.07253
-9.22491,1,1.03614,2,3,0,0.420918
-8.86873,0.99869,1.03614,2,3,0,0.593624
-9.19385,0.927349,1.03614,2,3,0,0.429298
-8.87478,0.999029,1.03614,2,3,0,0.580603
-9.5437,0.8584,1.03614,2,3,0,0.350062
-8.92535,0.998802,1.03614,2,3,0,0.533277
-8.94531,0.930415,1.03614,2,3,0,0.699407
-8.89233,1,1.03614,1,1,0,0.661696
-8.98868,0.983937,1.03614,2,3,0,0.721101
-8.88906,0.990688,1.03614,2,3,0,0.658411
-8.88156,0.963932,1.03614,2,3,0,0.570813
-8.88906,0.998177,1.03614,1,1,0,0.562256
-8.9227,0.991854,1.03614,1,1,0,0.535015
-8.86648,0.998725,1.03614,2,3,0,0.617713
-8.8691,0.999739,1.03614,2,3,0,0.592562
-8.86992,0.999933,1.03614,2,3,0,0.590385
-8.86992,0.945304,1.03614,2,3,0,0.590385
-10.4952,0.659079,1.03614,2,3,0,1.01388
-9.01896,0.997279,1.03614,2,3,0,0.734009
-8.8666,0.997498,1.03614,2,3,0,0.602208
-8.87168,0.998339,1.03614,2,3,0,0.634309
-9.0936,0.960235,1.03614,2,3,0,0.761185
-9.31112,0.882004,1.03614,2,3,0,0.399396
-9.27505,1,1.03614,1,1,0,0.408121
-9.16641,1,1.03614,1,1,0,0.437037
-11.9253,0.753443,1.03614,2,3,0,1.16331
-9.7218,1,1.03614,1,1,0,0.902815
-10.5084,0.825873,1.03614,1,1,0,1.01551
-8.86967,0.993449,1.03614,2,3,0,0.629664
-8.8817,0.806298,1.03614,2,3,0,0.57064
-8.87835,0.991117,1.03614,2,3,0,0.645567
-9.12798,0.968748,1.03614,2,3,0,0.448499
-9.20095,0.81662,1.03614,2,3,0,0.793325
-9.33594,0.967703,1.03614,1,1,0,0.827078
-9.47905,0.965794,1.03614,1,1,0,0.857886
-10.2942,0.820165,1.03614,1,1,0,0.988165
-9.02907,1,1.03614,2,3,0,0.482644
-8.92435,1,1.03614,1,1,0,0.533928
-8.95839,0.991754,1.03614,1,1,0,0.514205
-10.5626,0.826558,1.03614,2,3,0,1.02214
-8.87325,1,1.03614,2,3,0,0.583297
-8.87741,0.975359,1.03614,2,3,0,0.644203
-8.86594,0.999926,1.03614,2,3,0,0.60995
-8.86615,0.989944,1.03614,2,3,0,0.615014
-8.86842,0.935596,1.03614,2,3,0,0.594574
-10.4167,0.688966,1.03614,2,3,0,0.216643
-8.97932,1,1.03614,2,3,0,0.716792
-9.0112,0.910311,1.03614,2,3,0,0.489842
-9.00139,0.97008,1.03614,2,3,0,0.493982
-9.19539,0.953912,1.03614,1,1,0,0.428873
-10.0731,0.93593,1.03614,2,3,0,0.262987
-9.24026,1,1.03614,1,1,0,0.416911
