# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=8
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=110970316
# chain_id=3
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,mu
-9.37046,0.604795,1.09058,2,3,0,0.834897
-9.74174,0.899505,1.09058,1,1,0,0.906204
-9.12472,1,1.09058,2,3,0,0.449509
-9.50282,0.897759,1.09058,1,1,0,0.358035
-8.96826,0.691127,1.09058,2,3,0,0.711467
-9.85284,0.765789,1.09058,2,3,0,0.296265
-9.60387,1,1.09058,2,3,0,0.338755
-9.5911,1,1.09058,1,1,0,0.341115
-11.6065,0.842253,1.09058,2,3,0,0.0869683
-10.4644,1,1.09058,1,1,0,0.210633
-9.062,1,1.09058,2,3,0,0.47035
-10.1093,0.72152,1.09058,2,3,0,0.962858
-10.1093,0.534097,1.09058,1,1,0,0.962858
-10.3359,0.937411,1.09058,1,1,0,0.993636
-10.3359,0.607496,1.09058,1,1,0,0.993636
-8.92179,1,1.09058,2,3,0,0.535622
-9.09092,0.982614,1.09058,2,3,0,0.460379
-9.7842,0.58891,1.09058,2,3,0,0.913291
-9.09962,0.72899,1.09058,2,3,0,0.457509
-8.91552,1,1.09058,2,3,0,0.680738
-8.87222,0.960435,1.09058,2,3,0,0.585266
-8.94796,0.897764,1.09058,2,3,0,0.700883
-9.09066,0.986704,1.09058,2,3,0,0.760209
-9.50749,0.887894,1.09058,1,1,0,0.863564
-8.99645,1,1.09058,1,1,0,0.72455
-9.33069,0.90906,1.09058,1,1,0,0.825865
-9.05095,1,1.09058,2,3,0,0.746322
-9.89759,0.840155,1.09058,2,3,0,0.931451
-9.67916,1,1.09058,1,1,0,0.895437
-10.0813,0.891615,1.09058,1,1,0,0.958875
-9.26679,1,1.09058,1,1,0,0.8105
-9.18526,1,1.09058,1,1,0,0.788989
-8.94468,1,1.09058,1,1,0,0.699054
-8.9,0.987125,1.09058,2,3,0,0.551984
-8.91467,0.995825,1.09058,1,1,0,0.540543
-8.88443,1,1.09058,1,1,0,0.567346
-8.91994,0.98992,1.09058,1,1,0,0.536865
-8.87491,0.96468,1.09058,2,3,0,0.640296
-8.87003,0.943934,1.09058,2,3,0,0.630572
-8.86893,0.967883,1.09058,2,3,0,0.627635
-8.86893,0.405219,1.09058,2,3,0,0.627635
-8.86595,0.992453,1.09058,2,3,0,0.611469
-8.88335,0.959885,1.09058,2,3,0,0.56862
-9.36988,0.890369,1.09058,2,3,0,0.385905
-9.01818,1,1.09058,1,1,0,0.486979
-10.0579,0.727815,1.09058,2,3,0,0.955497
-10.4947,0.960951,1.09058,2,3,0,1.01381
-10.0847,1,1.09058,2,3,0,0.959365
-9.18865,1,1.09058,1,1,0,0.789935
-8.90335,0.77521,1.09058,2,3,0,0.549184
-9.26709,0.638886,1.09058,2,3,0,0.810576
-9.26325,1,1.09058,1,1,0,0.809614
-9.04256,1,1.09058,2,3,0,0.743203
-8.97619,1,1.09058,1,1,0,0.715312
-8.88765,0.939911,1.09058,2,3,0,0.563752
-8.88842,0.821842,1.09058,2,3,0,0.562928
-8.87126,1,1.09058,1,1,0,0.587268
-10.7167,0.696412,1.09058,2,3,0,1.04043
-9.36508,1,1.09058,2,3,0,0.833698
-9.63353,0.926282,1.09058,1,1,0,0.887323
-12.6474,0.423284,1.09058,1,1,0,1.22512
-10.9427,1,1.09058,1,1,0,1.06594
-9.32956,1,1.09058,1,1,0,0.825603
-9.32956,0.824842,1.09058,1,1,0,0.825603
-9.85644,0.860455,1.09058,1,1,0,0.924981
-9.85644,0.640757,1.09058,1,1,0,0.924981
-10.6472,0.798065,1.09058,1,1,0,1.03228
-9.37399,1,1.09058,1,1,0,0.835682
-9.81584,0.960527,1.09058,2,3,0,0.918466
-9.41842,1,1.09058,1,1,0,0.845328
-9.41842,0.56714,1.09058,1,1,0,0.845328
-8.99744,1,1.09058,1,1,0,0.724986
-8.90415,1,1.09058,1,1,0,0.672144
-8.87805,0.9887,1.09058,2,3,0,0.575539
-8.90144,0.990855,1.09058,2,3,0,0.669905
-10.5877,0.746041,1.09058,2,3,0,0.195497
-9.83843,1,1.09058,1,1,0,0.298566
-9.36821,1,1.09058,1,1,0,0.386278
-9.69528,0.910924,1.09058,1,1,0,0.322426
-10.6922,0.752491,1.09058,1,1,0,0.1831
-8.91065,1,1.09058,2,3,0,0.543483
-11.6906,0.506509,1.09058,2,3,0,0.0789961
-9.57325,1,1.09058,1,1,0,0.344449
-9.0309,1,1.09058,1,1,0,0.481929
-9.0309,0.92177,1.09058,1,1,0,0.481929
-9.23164,0.944348,1.09058,1,1,0,0.419151
-9.41237,0.949752,1.09058,1,1,0,0.376636
-9.23764,1,1.09058,1,1,0,0.417589
-9.23764,0.819451,1.09058,1,1,0,0.417589
-8.87571,1,1.09058,2,3,0,0.579086
-9.10444,0.936443,1.09058,2,3,0,0.764735
-9.00493,1,1.09058,1,1,0,0.728203
-8.89915,0.939415,1.09058,2,3,0,0.552716
-8.871,0.867799,1.09058,2,3,0,0.587829
-10.8027,0.599816,1.09058,2,3,0,1.05032
-9.70316,1,1.09058,1,1,0,0.899614
-9.41844,1,1.09058,1,1,0,0.845333
-9.29393,1,1.09058,1,1,0,0.817165
-8.87325,1,1.09058,2,3,0,0.63737
-8.90997,0.960882,1.09058,2,3,0,0.543996
-9.19743,0.93959,1.09058,2,3,0,0.428313
-9.52805,0.909998,1.09058,1,1,0,0.353085
-12.7333,0.707787,1.09058,2,3,0,1.23206
-10.2955,1,1.09058,1,1,0,0.98834
-10.8071,0.954738,1.09058,2,3,0,1.05081
-8.91878,0.948427,1.09058,2,3,0,0.537658
-9.7166,0.792559,1.09058,2,3,0,0.901925
-9.30329,1,1.09058,1,1,0,0.819416
-9.03598,1,1.09058,1,1,0,0.740705
-12.4947,0.605489,1.09058,2,3,0,0.00809478
-10.9817,1,1.09058,2,3,0,0.150476
-10.7898,1,1.09058,1,1,0,0.171826
-9.89096,1,1.09058,1,1,0,0.290258
-11.3901,0.536332,1.09058,2,3,0,1.11262
-10.3196,1,1.09058,1,1,0,0.991514
-10.8145,0.868337,1.09058,1,1,0,1.05166
-8.86897,1,1.09058,2,3,0,0.627743
-8.97011,0.971808,1.09058,2,3,0,0.508298
-9.61439,0.52408,1.09058,2,3,0,0.883847
-8.87962,0.999034,1.09058,2,3,0,0.573359
-11.6725,0.602618,1.09058,2,3,0,1.13998
-10.851,1,1.09058,1,1,0,1.05576
-10.1956,1,1.09058,1,1,0,0.974887
-8.87767,1,1.09058,2,3,0,0.644591
-9.78296,0.799736,1.09058,2,3,0,0.913085
-8.88437,0.93941,1.09058,2,3,0,0.653267
-9.73531,0.789836,1.09058,2,3,0,0.315559
-9.03381,1,1.09058,2,3,0,0.739871
-9.07318,0.988833,1.09058,1,1,0,0.75426
-9.07318,0.865864,1.09058,1,1,0,0.75426
-8.88343,1,1.09058,2,3,0,0.652159
-8.86633,0.949851,1.09058,2,3,0,0.616606
-8.94561,0.983484,1.09058,2,3,0,0.521099
-9.14266,0.861953,1.09058,2,3,0,0.776646
-9.30844,0.953812,1.09058,1,1,0,0.820642
-9.00063,1,1.09058,2,3,0,0.49431
-9.2762,0.9748,1.09058,2,3,0,0.812837
-8.94176,1,1.09058,1,1,0,0.697394
-9.26557,0.911769,1.09058,1,1,0,0.810197
-10.2168,0.920785,1.09058,2,3,0,0.242887
-9.63441,1,1.09058,1,1,0,0.333193
-9.01963,1,1.09058,1,1,0,0.486392
-8.91173,0.983504,1.09058,2,3,0,0.677992
-8.86861,0.947145,1.09058,2,3,0,0.593999
-10.5586,0.640507,1.09058,2,3,0,1.02165
-8.91751,0.885694,1.09058,2,3,0,0.682136
-8.88179,0.983946,1.09058,2,3,0,0.570523
-8.87036,1,1.09058,1,1,0,0.589318
-8.93302,0.97922,1.09058,2,3,0,0.528453
-8.87495,1,1.09058,2,3,0,0.580321
-8.96758,0.881809,1.09058,2,3,0,0.711131
-8.88735,1,1.09058,2,3,0,0.656601
-9.88304,0.765383,1.09058,2,3,0,0.929178
-9.88304,0.46452,1.09058,1,1,0,0.929178
-9.32083,0.874092,1.09058,2,3,0,0.397108
-8.99561,0.954627,1.09058,2,3,0,0.724185
-8.89218,1,1.09058,1,1,0,0.661556
-9.59825,0.818638,1.09058,2,3,0,0.339792
-9.00032,1,1.09058,2,3,0,0.494442
-9.02295,0.993566,1.09058,1,1,0,0.485064
-8.89173,0.902451,1.09058,2,3,0,0.661109
-8.98395,0.98949,1.09058,2,3,0,0.50173
-8.89662,0.953437,1.09058,2,3,0,0.665718
-8.91036,0.99609,1.09058,1,1,0,0.676969
-9.09195,0.921128,1.09058,2,3,0,0.760636
-10.2103,0.793464,1.09058,2,3,0,0.976901
-8.88735,0.972022,1.09058,2,3,0,0.564068
-8.88405,1,1.09058,2,3,0,0.567787
-8.98016,0.987397,1.09058,2,3,0,0.717185
-9.32938,0.885898,1.09058,2,3,0,0.395112
-8.88998,1,1.09058,2,3,0,0.659356
-8.87239,0.99752,1.09058,2,3,0,0.584928
-8.89911,0.992409,1.09058,1,1,0,0.552756
-8.90693,0.997772,1.09058,1,1,0,0.546328
-9.34673,0.905405,1.09058,2,3,0,0.391122
-10.5548,0.708499,1.09058,1,1,0,0.199482
-11.2311,0.94152,1.09058,2,3,0,0.124134
-9.46104,1,1.09058,1,1,0,0.36645
-9.46104,0.558432,1.09058,1,1,0,0.36645
-9.29638,1,1.09058,2,3,0,0.402916
-9.29638,0.936748,1.09058,1,1,0,0.402916
-8.99006,1,1.09058,2,3,0,0.498954
-8.99006,0.873393,1.09058,2,3,0,0.498954
-9.50953,0.843208,1.09058,2,3,0,0.863966
-9.01096,1,1.09058,2,3,0,0.489942
-10.8118,0.665205,1.09058,2,3,0,0.169325
-8.8669,0.931199,1.09058,2,3,0,0.600492
-9.24612,0.92244,1.09058,2,3,0,0.805272
-8.89916,0.979938,1.09058,2,3,0,0.552708
-8.92798,0.675939,1.09058,2,3,0,0.531589
-8.92798,0.431402,1.09058,2,3,0,0.531589
-8.92798,0.948825,1.09058,1,1,0,0.531589
-9.09644,0.983383,1.09058,2,3,0,0.762124
-8.88822,0.972107,1.09058,2,3,0,0.657528
-8.96266,0.935006,1.09058,2,3,0,0.512013
-9.22891,0.871859,1.09058,2,3,0,0.419865
-10.2272,0.717007,1.09058,2,3,0,0.979197
-9.02546,1,1.09058,2,3,0,0.484066
-8.89977,0.972514,1.09058,2,3,0,0.552181
-9.00702,0.96987,1.09058,1,1,0,0.491586
-9.64908,0.924787,1.09058,2,3,0,0.890115
-8.86598,1,1.09058,2,3,0,0.612412
-9.52465,0.86076,1.09058,2,3,0,0.866928
-12.1426,0.473896,1.09058,1,1,0,1.18261
-11.5248,1,1.09058,1,1,0,1.12585
-10.2361,1,1.09058,1,1,0,0.980399
-8.88866,1,1.09058,2,3,0,0.657992
-8.87456,0.995229,1.09058,2,3,0,0.580974
-8.89014,0.995566,1.09058,1,1,0,0.561152
-9.4772,0.840094,1.09058,2,3,0,0.36316
-9.17056,1,1.09058,1,1,0,0.435846
-8.97168,0.932053,1.09058,2,3,0,0.713145
-8.93301,1,1.09058,1,1,0,0.692214
-9.04216,0.956738,1.09058,2,3,0,0.477619
-9.06052,0.994779,1.09058,1,1,0,0.47088
-8.91952,0.980174,1.09058,2,3,0,0.683523
-10.5213,0.764502,1.09058,2,3,0,0.203578
-8.91067,1,1.09058,2,3,0,0.543467
-8.87017,1,1.09058,2,3,0,0.630902
-8.8711,0.957318,1.09058,2,3,0,0.63306
-8.88353,0.990469,1.09058,2,3,0,0.568405
-9.8096,0.774499,1.09058,2,3,0,0.917451
-9.76925,1,1.09058,2,3,0,0.910815
-9.83455,0.981548,1.09058,1,1,0,0.921484
-9.68578,1,1.09058,1,1,0,0.896595
-8.87931,1,1.09058,2,3,0,0.646897
-8.94342,0.934312,1.09058,2,3,0,0.522334
-8.86722,0.999785,1.09058,2,3,0,0.621651
-8.9113,0.989434,1.09058,2,3,0,0.677672
-9.03079,0.90962,1.09058,2,3,0,0.481973
-9.19033,0.98517,1.09058,2,3,0,0.430272
-9.88317,0.646592,1.09058,2,3,0,0.929199
-12.8091,0.434034,1.09058,1,1,0,1.23813
-9.82326,1,1.09058,2,3,0,0.919667
-9.82326,0.409533,1.09058,1,1,0,0.919667
-9.72627,1,1.09058,1,1,0,0.903579
-8.99277,0.942711,1.09058,2,3,0,0.497742
-9.02998,0.996481,1.09058,2,3,0,0.48229
-9.62602,0.937543,1.09058,2,3,0,0.33471
-10.1948,0.85022,1.09058,1,1,0,0.245887
-9.37624,0.866639,1.09058,2,3,0,0.836179
-8.96294,1,1.09058,1,1,0,0.708802
-9.15476,0.946753,1.09058,1,1,0,0.780242
-9.04611,1,1.09058,1,1,0,0.744533
-9.41146,0.901029,1.09058,1,1,0,0.843843
-9.47021,0.99446,1.09058,2,3,0,0.856095
-12.1331,0.467856,1.09058,1,1,0,1.18178
-9.93748,1,1.09058,1,1,0,0.937599
-9.74212,1,1.09058,1,1,0,0.906268
-9.27566,1,1.09058,2,3,0,0.812702
-8.95639,1,1.09058,1,1,0,0.705422
-9.44509,0.901717,1.09058,2,3,0,0.850932
-9.06875,1,1.09058,1,1,0,0.752716
-9.30696,0.902333,1.09058,2,3,0,0.400385
-8.97298,1,1.09058,1,1,0,0.506901
-8.97298,0.922092,1.09058,1,1,0,0.506901
-8.97298,0.688175,1.09058,2,3,0,0.506901
-9.1212,0.939622,1.09058,2,3,0,0.770069
-8.96282,1,1.09058,2,3,0,0.511931
-8.96282,0.435586,1.09058,2,3,0,0.511931
-11.1273,0.601438,1.09058,2,3,0,0.134921
-10.1365,1,1.09058,1,1,0,0.253972
-9.39551,1,1.09058,1,1,0,0.380269
-11.7275,0.514159,1.09058,1,1,0,0.0755311
-11.8935,0.953755,1.09058,1,1,0,0.0602392
-9.24168,1,1.09058,2,3,0,0.416543
-10.4875,0.700915,1.09058,1,1,0,0.207754
-10.4875,0.160473,1.09058,2,3,0,0.207754
-8.86599,1,1.09058,2,3,0,0.608084
-8.90918,0.990482,1.09058,2,3,0,0.67608
-8.86917,0.995107,1.09058,2,3,0,0.628332
-8.93565,0.898378,1.09058,2,3,0,0.526865
-8.86672,0.833976,1.09058,2,3,0,0.601482
-9.19582,0.922558,1.09058,2,3,0,0.428755
-10.0193,0.790659,1.09058,1,1,0,0.270817
-8.87815,0.980357,1.09058,2,3,0,0.645279
-9.07005,0.96868,1.09058,2,3,0,0.467503
-9.07005,0.583723,1.09058,2,3,0,0.467503
-8.89491,0.985721,1.09058,2,3,0,0.664149
-9.63972,0.804876,1.09058,2,3,0,0.888438
-9.21444,1,1.09058,1,1,0,0.796973
-10.4644,0.700075,1.09058,1,1,0,1.01005
-8.86629,1,1.09058,2,3,0,0.61629
-8.86629,0.276359,1.09058,2,3,0,0.61629
-8.90659,0.99,1.09058,2,3,0,0.67408
-8.88437,0.993929,1.09058,2,3,0,0.567408
-8.9352,0.985606,1.09058,1,1,0,0.527131
-8.92013,1,1.09058,2,3,0,0.536735
-10.6153,0.752744,1.09058,2,3,0,1.02849
-9.69612,1,1.09058,1,1,0,0.898395
-9.49932,1,1.09058,1,1,0,0.861946
-9.02055,0.781866,1.09058,2,3,0,0.486022
-8.89616,0.986975,1.09058,2,3,0,0.665297
-8.86621,0.923638,1.09058,2,3,0,0.615547
-8.89852,0.910157,1.09058,2,3,0,0.667402
-8.87226,1,1.09058,1,1,0,0.635485
-8.90109,0.996371,1.09058,2,3,0,0.551059
-8.87164,1,1.09058,2,3,0,0.634225
-9.01127,0.960749,1.09058,2,3,0,0.489812
-8.88714,1,1.09058,2,3,0,0.564295
-9.00546,0.975024,1.09058,2,3,0,0.492247
-9.80721,0.843588,1.09058,2,3,0,0.303611
-8.88096,1,1.09058,2,3,0,0.571587
-8.86909,0.930314,1.09058,2,3,0,0.592565
-8.87317,0.998838,1.09058,1,1,0,0.583444
-9.6132,0.817927,1.09058,2,3,0,0.88363
-9.28459,1,1.09058,1,1,0,0.814898
-8.89584,1,1.09058,2,3,0,0.665012
-8.87115,1,1.09058,2,3,0,0.633175
-10.1817,0.770107,1.09058,2,3,0,0.247698
-8.95573,0.943052,1.09058,2,3,0,0.705076
-8.86653,0.854048,1.09058,2,3,0,0.602623
-8.86625,1,1.09058,1,1,0,0.604747
-8.86709,0.999545,1.09058,2,3,0,0.599608
-8.89551,0.903311,1.09058,2,3,0,0.555969
-8.91676,0.712924,1.09058,2,3,0,0.539065
-8.86699,1,1.09058,2,3,0,0.620623
-9.56086,0.848368,1.09058,2,3,0,0.873886
-13.1225,0.494096,1.09058,2,3,0,1.2626
-9.94602,1,1.09058,1,1,0,0.938902
-9.94602,0.335271,1.09058,1,1,0,0.938902
-11.7465,0.598339,1.09058,1,1,0,1.14691
-9.49669,1,1.09058,1,1,0,0.861424
-11.2788,0.601491,1.09058,1,1,0,1.10142
-11.1042,1,1.09058,1,1,0,1.08332
-11.1042,0.4616,1.09058,1,1,0,1.08332
-10.5536,1,1.09058,1,1,0,1.02105
-10.3,1,1.09058,1,1,0,0.988938
-9.82111,1,1.09058,1,1,0,0.919319
-10.6921,0.780005,1.09058,1,1,0,1.03757
-9.25075,1,1.09058,1,1,0,0.806456
-8.88742,0.984034,1.09058,2,3,0,0.563995
-10.0023,0.761854,1.09058,2,3,0,0.273317
-9.78951,1,1.09058,1,1,0,0.306509
-9.63473,1,1.09058,1,1,0,0.333136
-9.11503,0.921922,1.09058,2,3,0,0.768124
-8.901,0.982736,1.09058,2,3,0,0.551136
-8.9603,0.96437,1.09058,2,3,0,0.707455
-8.90938,0.973864,1.09058,2,3,0,0.676232
-8.8818,0.990373,1.09058,2,3,0,0.570513
-9.2512,0.916255,1.09058,2,3,0,0.414104
-8.90319,1,1.09058,2,3,0,0.671361
-9.17211,0.962457,1.09058,2,3,0,0.435403
-9.18753,0.99561,1.09058,1,1,0,0.431051
-9.18753,0.686397,1.09058,1,1,0,0.431051
-8.91722,0.814254,1.09058,2,3,0,0.68193
-8.91722,0.955107,1.09058,1,1,0,0.68193
-11.7197,0.467433,1.09058,2,3,0,0.0762619
-9.94383,1,1.09058,1,1,0,0.282105
-8.89113,0.927204,1.09058,2,3,0,0.560159
-8.97913,0.922287,1.09058,2,3,0,0.716706
-9.33331,0.903906,1.09058,1,1,0,0.826472
-9.57844,0.977488,1.09058,2,3,0,0.877198
-8.86871,0.992631,1.09058,2,3,0,0.593696
-9.02099,0.646017,1.09058,2,3,0,0.485849
-8.91876,0.96205,1.09058,2,3,0,0.683001
-8.89427,1,1.09058,1,1,0,0.663557
-8.91156,0.995082,1.09058,1,1,0,0.677864
-8.9586,0.986671,1.09058,1,1,0,0.706575
-8.86849,0.997317,1.09058,2,3,0,0.594352
-8.86849,0.900323,1.09058,2,3,0,0.594352
-9.33685,0.908404,1.09058,2,3,0,0.827289
-10.1363,0.932032,1.09058,2,3,0,0.966664
-11.1169,0.755991,1.09058,1,1,0,1.08466
-9.49477,1,1.09058,2,3,0,0.86104
-9.59307,0.97235,1.09058,1,1,0,0.879923
-8.97684,1,1.09058,2,3,0,0.505052
-9.08269,0.970257,1.09058,1,1,0,0.463148
-9.08269,0.681816,1.09058,2,3,0,0.463148
-9.11157,0.997265,1.09058,2,3,0,0.453649
-8.96833,1,1.09058,2,3,0,0.509171
-9.04808,0.97751,1.09058,1,1,0,0.475411
-8.87682,0.816307,1.09058,2,3,0,0.643328
-8.87045,0.998031,1.09058,2,3,0,0.589099
-9.00767,0.961806,1.09058,2,3,0,0.729359
-9.57005,0.936784,1.09058,2,3,0,0.345053
-9.14575,1,1.09058,1,1,0,0.443102
-8.97929,0.934386,1.09058,2,3,0,0.503894
-8.89103,0.979827,1.09058,2,3,0,0.560257
-8.86998,0.998075,1.09058,2,3,0,0.630454
-9.22517,0.915732,1.09058,2,3,0,0.799824
-9.02056,1,1.09058,1,1,0,0.734656
-9.04421,0.993279,1.09058,1,1,0,0.743822
-9.29609,0.901912,1.09058,2,3,0,0.402986
-10.0607,0.934682,1.09058,2,3,0,0.264773
-11.2931,0.703589,1.09058,1,1,0,0.117796
-11.2931,0.572821,1.09058,1,1,0,0.117796
-9.92099,1,1.09058,2,3,0,0.285602
-11.8563,0.575765,1.09058,1,1,0,0.0636316
-10.4613,1,1.09058,1,1,0,0.211018
-8.86689,0.993625,1.09058,2,3,0,0.620098
-8.87046,0.998771,1.09058,2,3,0,0.589062
-9.32257,0.893707,1.09058,2,3,0,0.3967
-8.87139,1,1.09058,2,3,0,0.586993
-9.40999,0.863661,1.09058,2,3,0,0.843529
-9.11519,1,1.09058,2,3,0,0.768176
-9.44519,0.970053,1.09058,2,3,0,0.850955
-8.86619,0.983947,1.09058,2,3,0,0.605261
-8.86646,0.999974,1.09058,2,3,0,0.603057
-8.86646,0.5343,1.09058,2,3,0,0.603057
-8.99017,0.969235,1.09058,2,3,0,0.498903
-8.86628,0.99746,1.09058,2,3,0,0.616227
-9.02045,0.961501,1.09058,2,3,0,0.73461
-9.11985,0.892363,1.09058,2,3,0,0.769646
-9.16024,0.988547,1.09058,1,1,0,0.781846
-8.86607,1,1.09058,2,3,0,0.613993
-8.86594,0.999573,1.09058,2,3,0,0.611025
-8.86594,0.175457,1.09058,2,3,0,0.611025
-9.00074,0.965434,1.09058,2,3,0,0.494259
-9.64636,0.923085,1.09058,2,3,0,0.889628
-9.32419,1,1.09058,1,1,0,0.824354
-10.2537,0.76709,1.09058,1,1,0,0.982774
-8.8759,1,1.09058,2,3,0,0.641899
-8.91849,0.987925,1.09058,1,1,0,0.682813
-9.15273,0.902638,1.09058,2,3,0,0.779644
-8.92374,1,1.09058,1,1,0,0.686349
-9.33428,0.914306,1.09058,2,3,0,0.826695
-9.67492,0.907402,1.09058,1,1,0,0.894693
-10.5232,0.78507,1.09058,1,1,0,1.01733
-11.4984,0.757156,1.09058,1,1,0,1.12329
-9.16902,0.780474,1.09058,2,3,0,0.784386
-8.95646,1,1.09058,2,3,0,0.515215
-8.88669,1,1.09058,1,1,0,0.56479
-9.05443,0.812338,1.09058,2,3,0,0.747595
-8.99933,1,1.09058,1,1,0,0.725805
-9.36157,0.965482,1.09058,2,3,0,0.83291
-9.18079,1,1.09058,1,1,0,0.787736
-9.17408,0.85996,1.09058,2,3,0,0.785834
-8.86761,0.617276,1.09058,2,3,0,0.597385
-8.87069,0.997987,1.09058,2,3,0,0.632145
-9.53286,0.875951,1.09058,2,3,0,0.352152
-10.3125,0.800595,1.09058,1,1,0,0.230093
-8.90766,0.959605,1.09058,2,3,0,0.674917
-8.90766,0.691248,1.09058,2,3,0,0.674917
-8.96918,0.966543,1.09058,2,3,0,0.508751
-8.96918,0.883362,1.09058,1,1,0,0.508751
-9.27321,0.969204,1.09058,2,3,0,0.812097
-9.2199,1,1.09058,1,1,0,0.798431
-9.00361,1,1.09058,1,1,0,0.727643
-8.96941,1,1.09058,1,1,0,0.712033
-9.1341,0.954106,1.09058,1,1,0,0.774055
-9.79952,0.632288,1.09058,2,3,0,0.304867
-9.79952,0.789748,1.09058,1,1,0,0.304867
-9.70418,1,1.09058,2,3,0,0.320885
-9.72504,0.998022,1.09058,2,3,0,0.317306
-8.87429,0.985886,1.09058,2,3,0,0.639227
-9.30698,0.886961,1.09058,2,3,0,0.400378
-9.33765,0.991289,1.09058,1,1,0,0.3932
-9.82515,0.870176,1.09058,1,1,0,0.300703
-9.51699,1,1.09058,1,1,0,0.355243
-9.43444,1,1.09058,1,1,0,0.371964
-9.1483,0.859507,1.09058,2,3,0,0.442342
-9.02707,0.914099,1.09058,2,3,0,0.48343
-8.91118,0.944127,1.09058,2,3,0,0.677585
-9.03051,0.988348,1.09058,2,3,0,0.482081
-8.96272,1,1.09058,1,1,0,0.511984
-9.37568,0.680519,1.09058,2,3,0,0.836055
-8.92213,0.678341,1.09058,2,3,0,0.535392
-9.13519,0.941033,1.09058,1,1,0,0.446288
-8.99302,0.928708,1.09058,2,3,0,0.497631
-8.88099,1,1.09058,2,3,0,0.571547
-9.26936,0.911751,1.09058,2,3,0,0.409532
-9.30721,0.989261,1.09058,1,1,0,0.400323
-8.88271,0.985112,1.09058,2,3,0,0.651282
-8.90998,0.77394,1.09058,2,3,0,0.676689
-9.37911,0.868585,1.09058,2,3,0,0.383859
-11.5597,0.79809,1.09058,2,3,0,0.0914566
-13.0632,0.651226,1.09058,1,1,0,-0.0373649
-9.20464,1,1.09058,2,3,0,0.794331
-9.22312,0.994743,1.09058,1,1,0,0.799283
-9.80005,0.804656,1.09058,2,3,0,0.304781
-9.07176,1,1.09058,2,3,0,0.466906
-9.14663,0.97887,1.09058,1,1,0,0.442839
-9.14663,0.622817,1.09058,2,3,0,0.442839

#  Elapsed Time: 0.012374 seconds (Warm-up)
#                0.019751 seconds (Sampling)
#                0.032125 seconds (Total)

